Clasificación de la Entidad,Código de Clasificación de la Entidad,Cuenta,Clase de Cuenta,Código de Cuenta,Tipo de Cuenta,Año semana,Tasa,Formato Id,Monto,Orden,Total
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200634,"15,7921878547106",500,"775,28",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200635,"18,5930142341194",500,"1176,75",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200636,"16,7425865657521",500,"792,75",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200637,"16,9256213733075",500,"1240,8",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200638,"15,6980741736092",500,"1860,5",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200639,"18,6456804327295",500,"1164,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200640,"17,3858070142652",500,"642,12",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200641,"18,3596517754178",500,"796,038",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200642,"18,7733832908163",500,"313,6",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200643,"17,732567394095",500,"856,9",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200644,"19,6488890857548",500,"564,4",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200645,"17,959508284915",500,"929,4",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200646,"15,1029481829599",500,"1234,15",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200647,"14,7364176208034",500,"1288,25",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200648,"20,8146787789632",500,"395,631",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200649,"15,2281302180685",500,1605,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200650,"16,5407886802049",500,"1376,35",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200651,"17,3642182115222",500,"1968,512",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200652,"14,869308099739",500,"2238,603",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200701,"19,8998526235375",500,"219,913",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200702,"17,0221486477143",500,"694,232",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200703,"15,7491083502648",500,"1351,035",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200704,"16,9729107153019",500,"878,65",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200705,"16,4418788242352",500,"416,75",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200706,"17,2983335196314",500,"563,613",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200707,"14,5038064458515",500,"1175,795",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200708,"16,2634011056201",500,"1129,321",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200709,"15,1318136852276",500,"1215,062",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200710,"17,2951373504422",500,"673,569",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200711,"16,7439589298863",500,"1222,3",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200712,"18,7202442827443",500,"384,8",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200713,"15,7391028927133",500,"1365,5",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200714,"18,0891187907333",500,"547,77",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200715,"17,3502390858157",500,"901,35",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200716,"16,6995463728191",500,1089,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200717,"19,6777547542771",500,"440,13",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200718,"20,8152466535617",500,"534,15",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200719,"18,9260141814606",500,"966,05",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200720,"19,6690712290503",500,"486,88",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200721,"20,0189468629962",500,"312,4",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200722,"17,9824169125189",500,"1385,317",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200723,"20,6209131507815",500,"425,45",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200724,"19,9097844470237",500,"603,1",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200725,"17,9366765301355",500,"321,05",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200726,"17,2395516685431",500,"1064,971",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200727,"23,749760450498",500,"314,674",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200728,"19,0243078596682",500,"1323,72",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200729,"20,2987908391395",500,"604,965",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200730,"20,2633250725541",500,"627,463",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200731,"22,1962242279189",500,"693,58",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200732,"22,0215746494342",500,"380,599",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200733,"23,458005798446",500,"431,15",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200734,"22,7041039448642",500,"656,271",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200735,"20,4497082277307",500,"808,85",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200736,"17,3588391053931",500,"1336,9",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200737,"18,1920075606844",500,"502,6",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200738,"20,2830137618916",500,"541,35",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200739,"23,643061877258",500,"434,57",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200740,"21,8096692274861",500,"468,6",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200741,"19,0188957729589",500,"1501,05",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200742,"23,09407816818",500,"633,25",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200743,"21,0978107725929",500,"777,9",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200744,"20,2934691778474",500,"875,02",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200745,"24,3785593629344",500,"414,4",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200746,"18,1464262429483",500,"2561,45",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200747,"20,0425003449703",500,"724,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200748,"20,4728139439668",500,"1709,7",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200749,"25,3964520917345",500,"646,736",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200750,"22,3493806683553",500,"611,95",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200751,"20,541204897327",500,"1350,696",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200752,"19,1967581416142",500,"1453,95",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200801,"23,2788582677165",500,127,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200802,"22,6849636803874",500,413,999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200803,"22,398764860115",500,"386,353",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200804,"21,1368656783117",500,"447,545",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200805,"19,600342938795",500,"839,8",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200806,"20,7863888752877",500,"1021,15",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200807,"19,8005699358822",500,"842,2",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200808,"23,8568219475757",500,"736,3",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200809,"18,5977343936003",500,"2100,1",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200810,"20,7969720654219",500,"690,9",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200811,"20,2237031539889",500,"808,5",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200812,"20,5531553881936",500,"451,45",999920,"12,8621447900894"
Organismos cooperativos,1208,Tasa de interés de colocación sin Tesorería,Sin Tesorería,088-999920,Colocación,200813,"24,5871290900941",500,"446,2",999920,"12,8621447900894"
